id,org_id,project_id,assignee_id,title,description,status,priority_score,estimated_time,actual_time,tags,created_at,updated_at,deadline
ea2acb65-639b-4227-b15f-95a351344b71,722f927c-3e38-4106-82bd-43e6359ff5b2,7d5d520d-0b63-4575-b8bd-72037e624240,6beb1a03-0fa1-450e-b36e-06e45749a377,Implement Skin decade student population support dark,Fund huge four seven pick get. Member kind lay any worry though vote.,done,5,0.6,0.7,"Urgent,Feature",2026-04-07T10:48:08Z,2026-04-13T10:48:08Z,2026-04-17T10:48:08Z
408899eb-bf0f-4700-b73a-f8bb59f6d291,984bc9b3-a782-4622-aed5-e0991abfa1d9,09bb5f2d-5d2e-4a62-9487-9894c37764f3,54f23e16-4be1-41b7-8f81-1a00fd2e8738,Fix: North prepare small throughout discover,Expert rule money southern enter past especially. Officer agreement various chance upon continue. Minute work trial professional.,in_progress,4,1.8,,Bug,2026-02-27T10:48:08Z,2026-04-23T10:48:08Z,2026-03-04T10:48:08Z
25d1ee40-7752-4da4-99e5-49a60ecf6b90,7f2bdd6e-cba3-401b-9513-b46f676d8f44,a38955a3-5de1-4a62-b787-8e12a3707030,058fc455-40b3-4557-b198-4822d4f31ffc,Implement Again behind large little after onto,Really statement natural democratic. Example toward natural best.,done,4,2.8,3.7,Feature,2026-04-29T10:48:08Z,2026-05-06T10:48:08Z,2026-05-12T10:48:08Z
3d9f042a-db40-4f54-bb15-4c66f9df327b,0b86c0e1-18f3-4591-8e09-b3786ecb8478,f734c5e3-0dc8-41ae-a271-6b33d2eca009,75fed9be-db68-4bde-ae76-39bb2a5ab9a5,Fix: Draw share any different possible court campaign,Congress right we threat character out magazine range. Year even left seat statement cost support commercial. East about night response walk.,done,1,1.4,1.4,Bug,2026-03-04T10:48:08Z,2026-04-16T10:48:08Z,2026-03-12T10:48:08Z
760bf2bd-53b0-4303-88b5-dc2150c2f89a,984bc9b3-a782-4622-aed5-e0991abfa1d9,a497f5fa-d746-4eeb-b420-e29b4f387d01,1bff9c2d-3e1f-4a5b-9588-6b76c5ef48f6,Them so skin surface little nation thing,Relationship entire number part hard already. Least final simply skin draw arm stage once.,done,4,1.5,1.7,Task,2026-03-01T10:48:08Z,2026-03-11T10:48:08Z,2026-03-09T10:48:08Z
51c679da-0c44-460a-ad41-329dba34b735,aecf894d-fe7c-4954-be81-be28177aabce,50fa82e8-62cb-4fa7-ad3b-f843480a5921,caf143f8-c2c7-4320-9541-baf744830770,Science color turn will political PM,Agree morning make unit. Mother understand challenge TV. How sister easy like home risk fish certain.,todo,3,3.9,,Task,2026-03-31T10:48:08Z,2026-04-01T10:48:08Z,2026-04-08T10:48:08Z
bc7de9bf-86ad-4be7-a5b4-14c105599c3d,9c9af11d-5c46-4a28-8a2f-9965708ef403,6ffd40e7-a1d1-44ef-8ac7-5a7c010df5b5,ff71738d-d913-4032-a83d-3f3953b53363,Implement Also debate market foreign,Collection fund thought guess TV opportunity then. Deep girl change conference center understand describe. Entire treat girl sister season remember.,in_progress,3,8.9,,Feature,2026-05-01T10:48:08Z,2026-05-03T10:48:08Z,2026-05-05T10:48:08Z
f91668d9-bc05-432a-9cf2-159f41dbc5ec,475c93d4-94d5-4f75-9715-0cae9762eb07,6e2f2b64-5240-4443-9e0d-a6086a3f8a03,78df4b65-57ed-459f-ad13-8217e27abc57,Want information already song try,Him staff paper PM. Line six part through.,done,1,0.6,0.6,Task,2026-04-19T10:48:08Z,2026-04-26T10:48:08Z,2026-04-22T10:48:08Z
922a100d-7444-474d-a294-9fec58e6cb0a,984bc9b3-a782-4622-aed5-e0991abfa1d9,8d544355-537c-4bfa-9976-1a29008fd438,6beb1a03-0fa1-450e-b36e-06e45749a377,Fix: Whether figure spring note line clear,Once member message on. Window later suggest media authority while.,done,3,2.4,2.8,Bug,2026-03-08T10:48:08Z,2026-04-16T10:48:08Z,2026-03-14T10:48:08Z
2c38e41f-21ad-4b24-a012-d56450bfd776,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,cf326e42-8f86-476f-8921-2bca33a4e38c,60f507f8-6a78-4682-8bf8-6db748ff1851,Implement Tv year person not,There American particular himself.,todo,3,3.8,,Feature,2026-02-15T10:48:08Z,2026-03-08T10:48:08Z,2026-02-17T10:48:08Z
dcd08ae3-644e-436e-a662-f86249c0ef3f,984bc9b3-a782-4622-aed5-e0991abfa1d9,b1364344-f83f-4258-936e-5cf045755ded,f46c0444-096b-4052-8f6c-ca860562090d,Fix: Product couple his unit model deep,Ok region thing speech cost Congress energy medical. Where discuss try five save. Although wish peace enter community much.,done,3,4.9,6.7,Bug,2026-03-31T10:48:08Z,2026-04-19T10:48:08Z,2026-04-01T10:48:08Z
97bcbdae-c669-454b-9424-ea25b13ab404,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,a06b2122-639e-4c9a-92f3-a2bdc0592301,2921d77d-bcb4-4985-88d8-1019aa2371ce,Implement Box ok its doctor member ready,Capital information manager gun source. Kitchen result approach coach figure me somebody.,done,3,3.5,4.8,Feature,2026-03-28T10:48:08Z,2026-04-08T10:48:08Z,2026-04-06T10:48:08Z
25959aaf-2b4b-4a8d-b1a8-95b7e3ac9dca,7f2bdd6e-cba3-401b-9513-b46f676d8f44,dbc1dba3-6953-4249-8dd2-b1e11937abb2,a0ad5408-bafd-45ba-8836-e5f7b993f769,Response participant who view,Reason work across base another many sound. Likely degree national front.,done,5,10.2,13.2,Urgent,2026-03-19T10:48:08Z,2026-04-22T10:48:08Z,2026-03-21T10:48:08Z
854a8fb3-fb38-476c-ad00-f3b04d62e32f,722f927c-3e38-4106-82bd-43e6359ff5b2,188486b3-adf6-44d6-acf2-f971929da1cb,4f0f1249-8539-4784-9fbc-a3ce0899a525,Fix: Cultural buy nation rule determine,Song owner woman finish result. Senior training fight hotel north yet girl. Lot just leader skin life.,cancelled,4,2.8,3.6,Bug,2026-03-15T10:48:08Z,2026-03-16T10:48:08Z,2026-03-27T10:48:08Z
3b1f0e42-e0ff-49dc-9eb3-89e13ab23d8c,722f927c-3e38-4106-82bd-43e6359ff5b2,b195a9b4-c2a6-4705-80ec-8886582e6017,464819fd-a3f6-4892-9ece-585667d1ff65,Minute could send kid region figure,Both born age work interesting maintain. Far manage you year deep together.,todo,3,7.3,,Task,2026-04-09T10:48:08Z,2026-05-02T10:48:08Z,2026-04-12T10:48:08Z
18057c5e-717d-4724-af35-7f6bde6bb993,aecf894d-fe7c-4954-be81-be28177aabce,5ddaa2ee-3923-43f6-a0ea-0e7cc27e1a8d,8f18162b-0ca9-4d0f-9a8f-098fc1959dea,Sing different admit,Sort none entire sort movie big challenge dog. Attorney agreement either cover race step practice.,done,3,1.7,1.2,Task,2026-03-16T10:48:08Z,2026-04-27T10:48:08Z,2026-03-27T10:48:08Z
9fcf97cc-cc33-48af-be40-a3205315d45d,722f927c-3e38-4106-82bd-43e6359ff5b2,f734c5e3-0dc8-41ae-a271-6b33d2eca009,c6fc2ed7-7872-4cbe-85ef-54180b8d13b0,Implement Management heart example him mind,Thing protect describe yet worry American side. Tend outside star risk. Attention have season our development middle law.,done,2,2.8,3.6,Feature,2026-03-20T10:48:08Z,2026-04-02T10:48:08Z,2026-03-30T10:48:08Z
3640faf1-8e16-498f-896a-287046157882,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,188486b3-adf6-44d6-acf2-f971929da1cb,119dd0d2-7415-4456-a615-71c660fac24e,Implement How rest game particular,Minute push drop city economic. Choice popular imagine say of program hot artist.,todo,3,1.1,,Feature,2026-02-08T10:48:08Z,2026-04-02T10:48:08Z,2026-02-18T10:48:08Z
fedccb2d-b663-42c5-8f3d-7d167935ab6b,984bc9b3-a782-4622-aed5-e0991abfa1d9,018ffe30-4f1f-42b6-a2d7-8a445f441bcf,065ca60e-1fcf-43f0-9068-24aec47feaa4,Bed identify value sound by,Program run east task break maintain summer conference. Necessary yeah by certainly effect site strong. Pm perform box strategy age Republican.,done,2,5.3,7.9,Task,2026-05-05T10:48:08Z,2026-05-06T10:48:08Z,2026-05-15T10:48:08Z
146d34f9-18e9-4193-bec9-611355cbe7c9,984bc9b3-a782-4622-aed5-e0991abfa1d9,d0df31b8-658f-4fdf-9367-7cef8151c5dd,0f020dea-7a4a-474d-bfd5-03158a399522,Fix: Throw example here himself practice position money,Travel these part assume practice side there interest. Throughout security forget couple husband voice contain.,done,5,2.5,2.9,"Urgent,Bug",2026-04-30T10:48:08Z,2026-05-05T10:48:08Z,2026-05-04T10:48:08Z
e0144581-18c9-431a-8f79-f12b34c672d5,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,f734c5e3-0dc8-41ae-a271-6b33d2eca009,1ff5d722-edf3-4e38-ae81-7803103e2d59,Many worry situation enter tend,Want team glass upon. Space degree produce like thousand. Able receive truth camera career would.,done,3,3.6,2.9,Task,2026-04-28T10:48:08Z,2026-05-06T10:48:08Z,2026-04-29T10:48:08Z
b133ad1d-badd-4f33-ad29-0e9c7e8413bf,722f927c-3e38-4106-82bd-43e6359ff5b2,01a68eb5-a840-4980-9afe-be39b663d95a,478abe89-50b5-4c92-bb9e-1dee702c2901,Implement Ask style little,Clear power charge later marriage force reason. Now player father quickly.,done,2,2.1,2.4,Feature,2026-02-28T10:48:08Z,2026-05-01T10:48:08Z,2026-03-01T10:48:08Z
a87a628d-aeb2-4256-8c0e-7383d3dbd99c,aecf894d-fe7c-4954-be81-be28177aabce,96bd7256-a725-4f6a-8848-f7813adc874f,0fec8abd-5d4e-48f3-bd97-02b862d2d08f,Implement Design bag husband,A machine address poor possible account mission. Mention help take majority per animal.,cancelled,3,4.2,6.0,Feature,2026-04-29T10:48:08Z,2026-05-06T10:48:08Z,2026-05-10T10:48:08Z
ffc40b64-e2da-4289-8989-1ec327eb9abf,0b86c0e1-18f3-4591-8e09-b3786ecb8478,21342180-d8e6-45cd-8c28-164762d2a6d2,e5ad4333-2359-46de-8d7b-2b0aef502d31,Implement Hold memory mouth get body letter,Case provide real ten establish sometimes decide budget. Exist occur field today future we church.,done,3,3.7,4.8,Feature,2026-04-28T10:48:08Z,2026-04-28T10:48:08Z,2026-05-10T10:48:08Z
2089fdd3-aa56-4feb-8253-c3994c4615a6,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,aa7c05cb-6656-4364-a661-8fc84d05d2b7,caf143f8-c2c7-4320-9541-baf744830770,Implement Check bad size their agency street,Agency heavy choose matter forget in itself.,done,3,1.3,1.4,Feature,2026-03-24T10:48:08Z,2026-04-08T10:48:08Z,2026-04-04T10:48:08Z
b7760c7d-9abd-4084-9c7d-6a797309f8da,9c9af11d-5c46-4a28-8a2f-9965708ef403,50fa82e8-62cb-4fa7-ad3b-f843480a5921,6b367632-84e0-45f7-a3ae-a9f082f7d42d,Implement Recognize minute one,Place something event anyone safe town. City thought window crime push.,done,1,1.3,1.0,Feature,2026-03-02T10:48:08Z,2026-04-13T10:48:08Z,2026-03-08T10:48:08Z
24b4cb1a-d7b7-4055-b6e0-1f5fdb658ff1,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,21342180-d8e6-45cd-8c28-164762d2a6d2,393d6f76-5154-43f8-8f64-76cf837907af,Fix: Seat wife or politics,Father Republican economic sea one four brother. Activity serious pull difference edge anything. Land throughout practice owner.,done,5,2.7,2.5,"Urgent,Bug",2026-03-01T10:48:08Z,2026-04-28T10:48:08Z,2026-03-04T10:48:08Z
d8779097-7549-456b-a1a6-4bb55ec03857,7f2bdd6e-cba3-401b-9513-b46f676d8f44,56062727-6099-4a2f-bfc3-370cd6a461e1,caf143f8-c2c7-4320-9541-baf744830770,Fix: Under face upon enough,Population despite ever deal wall society who vote. Heavy bit alone best produce. Institution wide put so agent daughter.,review,2,4.5,,Bug,2026-04-30T10:48:08Z,2026-04-30T10:48:08Z,2026-05-05T10:48:08Z
f082bd50-0d24-478a-9196-f08684e18e52,9c9af11d-5c46-4a28-8a2f-9965708ef403,21342180-d8e6-45cd-8c28-164762d2a6d2,53cc2ac9-e95b-4888-8d95-9ec3cc9a28d7,Implement Result sell floor civil,Imagine discussion open. Onto paper any common upon young war.,review,1,11.0,,Feature,2026-04-11T10:48:08Z,2026-04-26T10:48:08Z,2026-04-23T10:48:08Z
3d9755ca-09c9-4279-ad12-64fbbf38a03f,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,b1364344-f83f-4258-936e-5cf045755ded,fb2ae223-77b4-4a0a-bdd9-8e26e17410b4,Support himself production five way reveal fear contain,Side consumer soon contain yet. Drive voice stand thing black despite sound.,done,1,3.4,3.8,Task,2026-04-06T10:48:08Z,2026-04-06T10:48:08Z,2026-04-14T10:48:08Z
87915933-0bd4-4ccd-9bc2-5ffef75ec7c7,46aca87d-8a75-469f-9752-e9537c6108f0,dbc1dba3-6953-4249-8dd2-b1e11937abb2,89c4f146-15a7-471b-a6ae-29da495aca27,Plant increase idea itself campaign doctor most worry,Two training mention ok. Similar page onto way. Note bank stuff.,done,3,5.8,7.3,Task,2026-03-12T10:48:08Z,2026-04-07T10:48:08Z,2026-03-22T10:48:08Z
841b016c-83ab-49dc-8aad-073057256752,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,50fa82e8-62cb-4fa7-ad3b-f843480a5921,4c2bf071-b8dc-4c5d-a3be-4b90c30e785d,Popular billion hundred full every send,Team hospital measure determine participant.,done,2,0.8,1.1,Task,2026-02-27T10:48:08Z,2026-04-14T10:48:08Z,2026-03-05T10:48:08Z
f538c1c2-26b9-46c6-a452-2af6e38e2725,46aca87d-8a75-469f-9752-e9537c6108f0,cb0a6041-c974-4a21-a6fb-f910f36e6f01,5d79f5dc-ad64-488f-b026-d95318b54d3b,Fix: Support impact model bar material,See begin good.,done,1,12.3,19.8,Bug,2026-04-16T10:48:08Z,2026-04-27T10:48:08Z,2026-04-20T10:48:08Z
71990509-2e65-47ba-bea3-830bdda85578,aecf894d-fe7c-4954-be81-be28177aabce,a06b2122-639e-4c9a-92f3-a2bdc0592301,464819fd-a3f6-4892-9ece-585667d1ff65,Implement First price party project discussion military,Range about common Congress color young tree amount. Technology store religious no. Exactly house seven threat.,done,3,4.3,6.2,Feature,2026-02-21T10:48:08Z,2026-04-29T10:48:08Z,2026-03-02T10:48:08Z
11a53116-29ea-4e77-aeeb-f30799299cb2,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,a409f725-d1b2-48e4-8586-c68b57d0af2d,cdbf6a61-06e4-4fd4-bbcd-1f85a6147fa7,Implement Your over bring fire one,Kid ask of mind to spend big. Hit analysis go store. Save simple family. Station why figure low factor others.,done,3,2.6,3.2,Feature,2026-02-10T10:48:08Z,2026-03-24T10:48:08Z,2026-02-20T10:48:08Z
fb29ce77-ec13-491f-aa56-1dcf4edcb002,475c93d4-94d5-4f75-9715-0cae9762eb07,f734c5e3-0dc8-41ae-a271-6b33d2eca009,4e4ff266-fe24-4f1f-b41f-2602e5a6df2d,Adult turn shoulder air green,Majority buy white produce. Card mission position thousand. Pressure discuss push beat another.,review,2,2.4,,Task,2026-03-17T10:48:08Z,2026-04-10T10:48:08Z,2026-03-28T10:48:08Z
512696f6-f574-47ae-b7d8-6395467b17e8,0b86c0e1-18f3-4591-8e09-b3786ecb8478,15746a70-c4a0-4690-a33a-6a24b9e8cc33,e1a5d514-bdb8-4b38-beba-c1d1aa0270b0,Work hour red worry,Campaign condition yes again study whatever charge newspaper. Like back such industry memory way trip.,done,3,1.2,1.2,Task,2026-04-13T10:48:08Z,2026-04-22T10:48:08Z,2026-04-22T10:48:08Z
0d4d299c-eebd-4deb-a644-93b193507ee5,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,33d7d3c9-c0c7-4b79-a879-4f733098e9e8,dd83f13b-3da3-4ca7-b85c-5e07336b6fd4,Implement Think her create chair return school,Under away southern sport that hope. Less entire why specific with outside.,in_progress,3,1.5,,Feature,2026-04-15T10:48:08Z,2026-04-15T10:48:08Z,2026-04-26T10:48:08Z
679004df-90a6-4d25-a31c-d74fdd3f743b,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,5ddaa2ee-3923-43f6-a0ea-0e7cc27e1a8d,065ca60e-1fcf-43f0-9068-24aec47feaa4,Collection first population maybe,Few call dark decision bank final top. Help art fear test.,in_progress,2,11.4,,Task,2026-03-03T10:48:08Z,2026-03-22T10:48:08Z,2026-03-13T10:48:08Z
4c3cf593-52b4-4d56-b941-b632bce0dd13,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,dd6e79c1-1e94-4f04-8c6d-3c85daa0f0cf,2c06a7eb-7cc1-40cb-9ef3-e3275bdf77c4,Implement Phone participant allow own either today,Its cold adult address test save crime.,done,3,1.3,1.3,Feature,2026-03-23T10:48:08Z,2026-04-11T10:48:08Z,2026-03-30T10:48:08Z
803e3523-7e01-4d50-aa65-4254b5706a9f,984bc9b3-a782-4622-aed5-e0991abfa1d9,f212443c-5fd9-4d39-92bd-5811e17d90af,c6fc2ed7-7872-4cbe-85ef-54180b8d13b0,Fix: Fine language she among,Nice major your let. Surface them step same cold.,todo,1,1.3,,Bug,2026-02-15T10:48:08Z,2026-04-19T10:48:08Z,2026-02-28T10:48:08Z
56da27d4-bd6c-441c-a0c5-3c35f66c5d6e,0b86c0e1-18f3-4591-8e09-b3786ecb8478,d0df31b8-658f-4fdf-9367-7cef8151c5dd,0f020dea-7a4a-474d-bfd5-03158a399522,Implement Race visit enter option language,Some stand organization new. Threat social begin impact administration last.,in_progress,1,1.6,,Feature,2026-02-23T10:48:08Z,2026-03-17T10:48:08Z,2026-03-07T10:48:08Z
5141afe7-2181-49aa-b9c6-32ad5a850707,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,dc194bde-3cb5-44b8-8ec6-0b6bdf46bb5a,caf143f8-c2c7-4320-9541-baf744830770,Board grow standard financial help song action research,Specific put process medical kitchen. Coach easy actually space one. Safe expert behavior couple goal wind although.,done,3,1.1,1.6,Task,2026-04-14T10:48:08Z,2026-04-21T10:48:08Z,2026-04-15T10:48:08Z
f4cd0d58-fb97-41a7-a053-4584eaa6d029,46aca87d-8a75-469f-9752-e9537c6108f0,50fa82e8-62cb-4fa7-ad3b-f843480a5921,0e1b68b4-3758-44de-b078-e84c9e0e047b,Toward year join member bank,Compare compare recent cup. Soon floor light old eye. Poor certainly side factor network everything table.,done,2,2.7,3.6,Task,2026-03-30T10:48:08Z,2026-04-26T10:48:08Z,2026-04-10T10:48:08Z
fa91dd8a-d95f-41da-87ec-800386b92a1c,46aca87d-8a75-469f-9752-e9537c6108f0,aa7c05cb-6656-4364-a661-8fc84d05d2b7,e1a5d514-bdb8-4b38-beba-c1d1aa0270b0,Implement Art final former,Hold market general social. Special stock member.,done,1,6.2,6.5,Feature,2026-02-11T10:48:08Z,2026-03-23T10:48:08Z,2026-02-17T10:48:08Z
81daeb2d-1b4e-408c-baf6-34704809fc22,aecf894d-fe7c-4954-be81-be28177aabce,d0df31b8-658f-4fdf-9367-7cef8151c5dd,0f020dea-7a4a-474d-bfd5-03158a399522,Fix: Within beat window about truth budget market seek,Training know whose whole school former box. Few talk himself claim provide share. With save wear believe daughter learn water.,cancelled,3,1.7,2.0,Bug,2026-03-16T10:48:08Z,2026-04-14T10:48:08Z,2026-03-23T10:48:08Z
8cc5ccd0-63d7-41f7-aeca-fbfd1ff29a42,984bc9b3-a782-4622-aed5-e0991abfa1d9,8d544355-537c-4bfa-9976-1a29008fd438,ff71738d-d913-4032-a83d-3f3953b53363,Implement Keep least amount,Fly audience feeling use wonder public. Speak particular ten hair task him. Staff pay rather lot take he.,done,5,1.0,1.5,"Urgent,Feature",2026-03-23T10:48:08Z,2026-04-14T10:48:08Z,2026-03-26T10:48:08Z
992b5d45-c4b5-4da8-ae27-cc6d701b2ea0,475c93d4-94d5-4f75-9715-0cae9762eb07,54fc3716-7019-48be-bb26-33f0265d2677,53cc2ac9-e95b-4888-8d95-9ec3cc9a28d7,Implement Western economy already real former,Near news challenge store glass. Cup want risk reduce through. Grow wonder level upon present beautiful lawyer.,done,4,3.4,4.5,Feature,2026-02-26T10:48:08Z,2026-05-04T10:48:08Z,2026-03-01T10:48:08Z
70baf4fa-53b3-4f90-8846-b2f232c8be98,984bc9b3-a782-4622-aed5-e0991abfa1d9,01a68eb5-a840-4980-9afe-be39b663d95a,222420cf-6efe-4739-b9f6-98ea11493e1d,Implement Wide doctor believe idea various television,Into all evidence. Occur style strong capital.,done,4,2.6,2.1,Feature,2026-03-19T10:48:08Z,2026-03-23T10:48:08Z,2026-03-26T10:48:08Z
3ddc068c-388f-490b-a2db-3e73ba76fd49,46aca87d-8a75-469f-9752-e9537c6108f0,479bc910-2efe-4116-8a85-10422d5572e3,faaa6431-4d8f-42b3-a1b3-9da4f812b48d,Implement System spring return morning safe drive,Account north four future item ball. Certainly within so not market beyond people appear. Hand number join idea tonight relate defense indeed.,done,4,5.8,5.9,Feature,2026-03-04T10:48:08Z,2026-03-15T10:48:08Z,2026-03-05T10:48:08Z
dfea16ed-1588-4de3-b509-8f6c692a5fd0,9c9af11d-5c46-4a28-8a2f-9965708ef403,7d5d520d-0b63-4575-b8bd-72037e624240,1ff5d722-edf3-4e38-ae81-7803103e2d59,Them wear worker throughout,How total scene second recently effect.,todo,5,1.9,,Urgent,2026-03-09T10:48:08Z,2026-04-06T10:48:08Z,2026-03-13T10:48:08Z
b0becdd8-ff94-46e7-9c9c-e2dd7bebaa9b,46aca87d-8a75-469f-9752-e9537c6108f0,3025945f-38a3-4dc9-8160-d3f952735e24,1848da5c-a768-4447-aa57-202cadec937f,Fix: Nice condition old either maybe reduce name,Billion instead everybody carry cold production everyone.,done,4,2.2,3.2,Bug,2026-02-18T10:48:08Z,2026-04-01T10:48:08Z,2026-02-25T10:48:08Z
bb4560c6-85f7-4119-8524-0cdbd831bae1,475c93d4-94d5-4f75-9715-0cae9762eb07,997e8cd9-8921-4894-b303-9937ed78fa83,02a16b15-955b-4d5c-9b04-0ed5ceb3ec7c,Senior follow authority chance you,News walk during become between. Property national message forget six face. Stop culture out.,todo,3,2.4,,Task,2026-03-20T10:48:08Z,2026-04-30T10:48:08Z,2026-03-26T10:48:08Z
ee11895e-3c29-417c-b2e6-5803f44c38c9,aecf894d-fe7c-4954-be81-be28177aabce,dbc1dba3-6953-4249-8dd2-b1e11937abb2,64091f0a-53ba-47dd-bbb6-1f748d11cf6e,Care realize successful trial news technology could star,In result service edge mouth thank. Protect whom together community change yes pay. Door drive important tough.,in_progress,3,2.9,,Task,2026-03-06T10:48:08Z,2026-04-21T10:48:08Z,2026-03-10T10:48:08Z
40e67112-d568-4029-889c-a16396e8e61a,46aca87d-8a75-469f-9752-e9537c6108f0,b195a9b4-c2a6-4705-80ec-8886582e6017,e0333ce0-c910-4a36-832f-b639607cbf6c,Implement Avoid anything trade serve,Near bar hot plant once poor authority. Popular evidence establish north.,done,2,2.0,2.0,Feature,2026-03-31T10:48:08Z,2026-04-22T10:48:08Z,2026-04-02T10:48:08Z
46e85842-f03b-4440-9a94-3a9c6742ba02,aecf894d-fe7c-4954-be81-be28177aabce,f212443c-5fd9-4d39-92bd-5811e17d90af,5c6fd4aa-f0aa-4b32-9cea-9c89778849aa,Toward all according floor ten both,Image weight I home Congress.,done,3,1.8,2.1,Task,2026-05-02T10:48:08Z,2026-05-05T10:48:08Z,2026-05-03T10:48:08Z
ae666de6-416e-4e43-b4f7-60a126b4e29f,9c9af11d-5c46-4a28-8a2f-9965708ef403,dc194bde-3cb5-44b8-8ec6-0b6bdf46bb5a,8f18162b-0ca9-4d0f-9a8f-098fc1959dea,Sort institution name something such,Building charge provide box. Detail single morning money head will.,done,5,0.7,0.8,Urgent,2026-02-22T10:48:08Z,2026-04-23T10:48:08Z,2026-03-04T10:48:08Z
8b252dc5-80d3-43f9-ad21-45110f76c34a,aecf894d-fe7c-4954-be81-be28177aabce,cb0a6041-c974-4a21-a6fb-f910f36e6f01,c6fc2ed7-7872-4cbe-85ef-54180b8d13b0,Fix: South language beat quickly between such,Under church you. Peace laugh or when.,done,3,1.8,1.7,Bug,2026-04-26T10:48:08Z,2026-04-28T10:48:08Z,2026-05-06T10:48:08Z
cd9c68f8-8bda-431e-b003-971a329476ae,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,5ddaa2ee-3923-43f6-a0ea-0e7cc27e1a8d,4e9cf421-59bf-46a9-904f-1e89770b7e30,Implement Customer out me during,News tend Mr character smile hope throw include. Only must special agency.,done,4,4.6,5.3,Feature,2026-03-17T10:48:08Z,2026-04-20T10:48:08Z,2026-03-30T10:48:08Z
73e55b9a-7756-4a8d-b1e7-0df98f0b789d,0b86c0e1-18f3-4591-8e09-b3786ecb8478,cb0a6041-c974-4a21-a6fb-f910f36e6f01,be5ab1c7-90c7-4c1c-b560-5d1b3ae6a0ce,Fix: Itself laugh degree fund pressure,Poor late word chance test southern information. Whose half evening third return.,done,3,5.1,4.4,Bug,2026-04-22T10:48:08Z,2026-04-26T10:48:08Z,2026-05-03T10:48:08Z
f3015195-0d47-45b2-b14b-21b14d4e1377,7f2bdd6e-cba3-401b-9513-b46f676d8f44,b1364344-f83f-4258-936e-5cf045755ded,05000d3e-2fd1-43e7-ac25-032eac411af7,Story bring seek offer wrong last kind,Wrong other remain individual break while practice. Budget break police light teacher news. The former indeed improve town heavy season.,todo,3,1.9,,Task,2026-03-07T10:48:08Z,2026-04-20T10:48:08Z,2026-03-20T10:48:08Z
2be5de7d-7d91-4b9e-ab07-d514b4125c1c,7f2bdd6e-cba3-401b-9513-b46f676d8f44,db4f1651-176b-4a82-9e54-db7ef2a8eab9,78df4b65-57ed-459f-ad13-8217e27abc57,Firm wish along some wind follow member,Story born leave. Realize while government color by choice operation determine. Feeling administration middle list particularly TV.,done,3,7.2,5.8,Task,2026-04-14T10:48:08Z,2026-04-17T10:48:08Z,2026-04-23T10:48:08Z
7da4aa86-2f08-4317-b5c1-2eac0d924c6e,bed9d9bb-75c4-4d3f-9b12-516572fac7ae,01a68eb5-a840-4980-9afe-be39b663d95a,23db2f1d-fe89-4919-b81b-a3a13a7e712d,Implement Just day southern cold artist first,Population radio suddenly clear concern himself. Church tough company fast senior. Edge expect month image base. Hair and sing feel.,todo,3,2.7,,Feature,2026-04-27T10:48:08Z,2026-04-29T10:48:08Z,2026-05-03T10:48:08Z
a2051529-6057-4dfa-9ea0-b54476e2c552,46aca87d-8a75-469f-9752-e9537c6108f0,b195a9b4-c2a6-4705-80ec-8886582e6017,dcb79355-3a53-46c6-aa8d-15b8b0bc834e,Like them partner field him wait break born,Future poor list PM. The figure wish high recent.,done,3,1.0,1.2,Task,2026-03-31T10:48:08Z,2026-03-31T10:48:08Z,2026-04-08T10:48:08Z
09e5caca-e04d-4c14-be44-b51994f1a69b,a3d264ee-efc8-4351-9f2a-b2f29daa6e50,cf326e42-8f86-476f-8921-2bca33a4e38c,119dd0d2-7415-4456-a615-71c660fac24e,Implement Door second consider,Democratic thus meeting site. Strong difficult staff effect. Among realize college factor sense travel tell. Development middle personal environmental institution necessary message they.,done,4,0.8,0.7,Feature,2026-02-13T10:48:08Z,2026-04-18T10:48:08Z,2026-02-21T10:48:08Z
7e032f77-ef66-4a7f-9493-8aaf10e4bd50,0b86c0e1-18f3-4591-8e09-b3786ecb8478,7d5d520d-0b63-4575-b8bd-72037e624240,51753184-09bb-4fd3-a704-eaa2f146c576,Fix: Same price perform role,Lead century good room sell catch. Phone charge note series call. Major recognize end trade work.,todo,4,6.8,,Bug,2026-04-07T10:48:08Z,2026-04-10T10:48:08Z,2026-04-19T10:48:08Z
